price,price_per_person,price_bucket,minimum_nights,availability_365,instant_bookable,property_type,room_type,room_type_category,accommodates,bedrooms,beds,neighbourhood_cleansed,is_central,latitude,longitude,host_is_superhost,host_experience_level,host_response_rate,host_acceptance_rate,host_since,first_review,last_review,review_scores_cleanliness,review_scores_rating,rating_category,number_of_reviews,reviews_per_month,days_since_last_review,review_scores_checkin,review_scores_communication,review_scores_location,listing_age_days,has_wifi,has_kitchen,has_ac,has_breakfast,has_elevator,has_pool
2050.0,1025.0,Affordable,28,351,0,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Ratchathewi,1,13.7491295,100.5438188,0.0,Expert,75.0,100.0,2017-09-10,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,0,1
2250.0,321.42857142857144,Affordable,1,358,1,Entire townhouse,Entire home/apt,Entire,7,3.0,3.0,Sathon,1,13.71218,100.51524,1.0,Intermediate,100.0,100.0,2022-12-20,2024-12-22,2024-12-22,5.0,5.0,Excellent,1,1.0,148.0,5.0,5.0,5.0,148,0,1,1,0,0,0
11200.0,1866.6666666666667,Luxury,1,365,1,Entire home,Entire home/apt,Entire,6,3.0,3.0,Khlong Toei,1,13.7274078,100.5615051,0.0,Intermediate,50.0,99.0,2023-07-25,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,0,0,0,0,0,0
1120.0,560.0,Affordable,13,43,0,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Suanluang,0,13.70772,100.60907,0.0,Novice,100.0,94.0,2024-11-22,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,1,1
1800.0,450.0,Affordable,5,136,1,Entire rental unit,Entire home/apt,Entire,4,1.0,1.0,Khlong Toei,1,13.738002919649468,100.55713391552771,,Expert,100.0,100.0,2016-03-09,2024-12-15,2024-12-15,3.0,3.0,Poor,1,1.0,155.0,2.0,4.0,5.0,155,1,1,1,0,1,0
1557.0,778.5,Affordable,1,357,0,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Khlong Toei,1,13.7242843,100.5771389,0.0,Novice,69.0,26.0,2024-10-15,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,0,1
7714.0,964.25,Premium,2,81,1,Entire townhouse,Entire home/apt,Entire,8,4.0,4.0,Vadhana,1,13.74144,100.58184,1.0,Expert,100.0,99.0,2016-01-16,2024-12-03,2024-12-12,5.0,5.0,Excellent,5,5.0,158.0,5.0,5.0,5.0,167,1,1,1,0,0,0
950.0,475.0,Budget,1,365,0,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Bueng Kum,0,13.8253754,100.6295763,0.0,Novice,69.0,26.0,2024-10-15,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,1,1
1592.0,796.0,Affordable,28,79,0,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Vadhana,1,13.73265,100.58253,0.0,Expert,100.0,93.0,2016-01-10,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,0,1
2001.0,1000.5,Affordable,4,358,1,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Vadhana,1,13.741013034215753,100.58925422461228,1.0,Expert,100.0,99.0,2015-07-14,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,1,0
1120.0,373.3333333333333,Affordable,30,43,0,Entire rental unit,Entire home/apt,Entire,3,1.0,1.0,Khlong Toei,1,13.720345852452732,100.5774759366256,0.0,Expert,100.0,93.0,2016-01-10,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,1,1
600.0,300.0,Budget,60,275,0,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Phaya Thai,0,13.790454443438197,100.54022660553032,1.0,Expert,91.0,64.0,2014-11-27,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,0,1
4310.0,1436.6666666666667,Standard,2,317,1,Entire rental unit,Entire home/apt,Entire,3,1.0,2.0,Parthum Wan,0,13.73916,100.54302,,Intermediate,100.0,100.0,2023-04-01,2024-12-12,2024-12-12,5.0,5.0,Excellent,1,1.0,158.0,5.0,5.0,5.0,158,1,1,1,0,1,1
643.0,160.75,Budget,1,147,1,Private room in townhouse,Private room,Private,4,1.0,2.0,Thon buri,0,13.71188,100.47284,1.0,Expert,100.0,100.0,2014-12-14,2024-12-03,2024-12-03,5.0,5.0,Excellent,1,1.0,167.0,5.0,5.0,5.0,167,1,0,1,0,0,0
817.0,408.5,Budget,28,358,0,Entire condo,Entire home/apt,Entire,2,1.0,1.0,Suanluang,0,13.713602,100.6332677,0.0,Expert,100.0,100.0,2022-08-08,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,0,1
479.0,239.5,Budget,1,365,0,Private room in rental unit,Private room,Private,2,1.0,1.0,Saphan Sung,0,13.785105489593162,100.688038096139,0.0,Intermediate,100.0,100.0,2023-09-12,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,0,1,1,0,0,0
3500.0,1750.0,Standard,7,365,0,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Huai Khwang,1,13.7570969,100.5684863,1.0,Expert,100.0,54.0,2018-10-11,2024-12-10,2024-12-19,4.0,4.5,Good,2,2.0,151.0,4.5,5.0,5.0,160,1,1,1,0,0,1
2771.0,1385.5,Affordable,5,347,0,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Huai Khwang,1,13.75549,100.56938,0.0,Expert,100.0,73.0,2018-11-27,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,1,1
846.0,423.0,Budget,1,288,0,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Lak Si,0,13.876669709596262,100.55073891636285,1.0,Expert,100.0,94.0,2019-05-09,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,0,1,0,0,0
2584.0,1292.0,Affordable,1,25,0,Private room in rental unit,Private room,Private,2,1.0,1.0,Bang Rak,0,13.73310033082729,100.52519971891527,1.0,Intermediate,100.0,99.0,2023-10-24,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,0,0,0,1,0
1695.0,423.75,Affordable,28,170,1,Entire rental unit,Entire home/apt,Entire,4,1.0,2.0,Khlong Toei,1,13.722490143028374,100.58061236813016,1.0,Novice,100.0,92.0,2024-06-25,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,1,0
862.0,287.3333333333333,Budget,1,316,1,Entire home,Entire home/apt,Entire,3,0.0,1.0,Ratchathewi,1,13.7601692,100.5441012,0.0,Intermediate,100.0,100.0,2023-04-10,2024-12-04,2024-12-24,4.25,4.75,Good,4,4.0,146.0,5.0,5.0,5.0,166,1,0,1,0,1,1
566.0,283.0,Budget,1,363,0,Shared room in hostel,Shared room,Shared,2,1.0,10.0,Bang Kho laen,0,13.707206288364285,100.5095319509262,0.0,Novice,100.0,100.0,2024-11-30,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,0,0
2350.0,1175.0,Affordable,30,365,0,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Phra Khanong,0,13.7007,100.60445,0.0,Intermediate,100.0,19.0,2024-04-29,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,1,1
2829.0,707.25,Affordable,1,335,1,Entire rental unit,Entire home/apt,Entire,4,2.0,2.0,Khlong Toei,1,13.714627530985773,100.59134318666074,0.0,Intermediate,100.0,100.0,2023-02-19,2024-12-11,2024-12-11,4.0,3.0,Poor,1,1.0,159.0,5.0,5.0,4.0,159,1,1,1,0,1,1
1640.0,820.0,Affordable,5,347,1,Private room in condo,Private room,Private,2,0.0,1.0,Khlong Toei,1,13.72268,100.57693,0.0,Novice,100.0,100.0,2024-09-24,2024-12-10,2024-12-10,5.0,5.0,Excellent,1,1.0,160.0,5.0,5.0,5.0,160,1,1,1,0,1,1
1880.0,940.0,Affordable,1,364,0,Room in hotel,Private room,Private,2,1.0,1.0,Khlong San,0,13.7220522,100.5107874,0.0,Intermediate,100.0,42.0,2022-12-29,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,0,1,0,0,0
1337.0,668.5,Affordable,3,360,1,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Vadhana,1,13.733700042467882,100.6025005073126,1.0,Expert,95.0,100.0,2020-12-16,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,1,1
1028.0,514.0,Affordable,1,346,1,Entire rental unit,Entire home/apt,Entire,2,1.0,2.0,Bang Sue,0,13.820468023718298,100.52884102592944,0.0,Expert,100.0,99.0,2015-06-18,2024-12-19,2024-12-19,5.0,5.0,Excellent,1,1.0,151.0,5.0,5.0,4.0,151,1,1,1,0,1,1
2857.0,1428.5,Affordable,1,365,0,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Huai Khwang,1,13.755696547134756,100.58481371758548,0.0,Novice,93.0,0.0,2024-11-04,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,0,0,1,0,0,0
1000.0,500.0,Budget,1,299,1,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Suanluang,0,13.73678,100.6438,0.0,Expert,100.0,100.0,2014-07-22,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,1,1
1000.0,500.0,Budget,1,318,1,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Suanluang,0,13.738479167114546,100.64372230479547,0.0,Expert,100.0,100.0,2014-07-22,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,1,1
2400.0,1200.0,Affordable,1,358,1,Private room in townhouse,Private room,Private,2,1.0,2.0,Bang Rak,0,13.7293231,100.5153621,0.0,Expert,100.0,100.0,2017-02-09,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,0,0
2000.0,1000.0,Affordable,30,334,0,Entire rental unit,Entire home/apt,Entire,2,1.0,2.0,Phaya Thai,0,13.78135,100.54462,0.0,Intermediate,100.0,65.0,2024-02-01,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,0,1
2274.0,1137.0,Affordable,7,357,0,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Huai Khwang,1,13.7570969,100.5684863,1.0,Intermediate,100.0,53.0,2024-05-05,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,0,1
3286.0,1643.0,Standard,7,365,0,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Huai Khwang,1,13.7570969,100.5684863,0.0,Novice,100.0,33.0,2024-09-30,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,0,1
2500.0,1250.0,Affordable,30,365,0,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Khlong Toei,1,13.708293531931965,100.59923170429272,0.0,Intermediate,100.0,19.0,2024-04-29,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,1,1
1840.0,920.0,Affordable,1,173,0,Entire condo,Entire home/apt,Entire,2,1.0,0.0,Chatu Chak,0,13.8308983,100.540261,0.0,Novice,100.0,100.0,2024-11-08,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,0,0,0,1
3423.0,855.75,Standard,2,73,0,Entire rental unit,Entire home/apt,Entire,4,2.0,2.0,Sathon,1,13.7206259,100.5281302,1.0,Expert,95.0,84.0,2013-04-28,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,1,1
2072.0,1036.0,Affordable,28,299,1,Entire condo,Entire home/apt,Entire,2,1.0,1.0,Khlong Toei,1,13.72548,100.56568,1.0,Expert,100.0,100.0,2017-03-27,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,0,1,0,0,1,1
5000.0,2500.0,Standard,30,365,0,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Sathon,1,13.722010853605232,100.53603915251304,0.0,Intermediate,100.0,19.0,2024-04-29,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,1,1
1746.0,873.0,Affordable,1,298,0,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Vadhana,1,13.71565,100.59394,,Intermediate,100.0,100.0,2023-07-24,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,0,1
1954.0,651.3333333333334,Affordable,1,167,1,Entire condo,Entire home/apt,Entire,3,1.0,1.0,Bang Rak,0,13.722606120778226,100.51803801289684,0.0,Novice,100.0,100.0,2024-12-02,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,0,0
2200.0,1100.0,Affordable,10,320,0,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Vadhana,1,13.7475615,100.5581926,1.0,Expert,99.0,72.0,2016-07-04,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,0,1
3514.0,878.5,Standard,1,351,1,Room in aparthotel,Entire home/apt,Entire,4,1.0,4.0,Phra Nakhon,0,13.7626337,100.4944796,0.0,Expert,100.0,100.0,2016-01-27,2024-12-19,2024-12-19,5.0,5.0,Excellent,1,1.0,151.0,5.0,5.0,5.0,151,1,1,1,0,0,0
2929.0,1464.5,Affordable,3,67,1,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Sathon,1,13.71755453867492,100.5170699581504,1.0,Expert,99.0,93.0,2018-09-14,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,0,0
4743.0,1185.75,Standard,5,271,1,Entire rental unit,Entire home/apt,Entire,4,1.0,2.0,Vadhana,1,13.7398297,100.5585494,0.0,Expert,100.0,97.0,2015-08-22,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,1,1
799.0,399.5,Budget,1,365,1,Private room in rental unit,Private room,Private,2,1.0,1.0,Wang Thong Lang,0,13.772466207091211,100.62820559653528,0.0,Intermediate,100.0,63.0,2022-12-27,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,0,1,0,0,0
999.0,499.5,Budget,1,365,1,Private room in rental unit,Private room,Private,2,1.0,1.0,Wang Thong Lang,0,13.77258911857106,100.62838175712608,0.0,Intermediate,100.0,63.0,2022-12-27,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,0,1,0,0,0
799.0,399.5,Budget,1,365,1,Private room in rental unit,Private room,Private,2,1.0,1.0,Wang Thong Lang,0,13.763916342738309,100.62187719985572,0.0,Intermediate,100.0,63.0,2022-12-27,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,0,1,0,0,0
799.0,399.5,Budget,1,365,1,Private room in rental unit,Private room,Private,2,1.0,1.0,Wang Thong Lang,0,13.77144,100.6262,0.0,Intermediate,100.0,63.0,2022-12-27,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,0,1,0,0,0
1500.0,500.0,Affordable,30,148,1,Entire condo,Entire home/apt,Entire,3,2.0,2.0,Khlong San,0,13.720693895746557,100.49785890664982,1.0,Expert,100.0,97.0,2022-06-25,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,0,1,0,0,1,0
1600.0,400.0,Affordable,1,91,1,Private room in condo,Private room,Private,4,0.0,2.0,Bang Na,0,13.675152661910143,100.61163391917944,0.0,Novice,67.0,99.0,2024-12-02,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,0,0
1263.0,631.5,Affordable,1,75,1,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Huai Khwang,1,13.7561,100.57642,1.0,Expert,100.0,100.0,2015-02-14,2024-12-08,2024-12-25,5.0,4.8,Excellent,5,5.0,145.0,4.6,5.0,4.6,162,1,1,1,0,1,1
1279.0,639.5,Affordable,1,358,0,Private room in rental unit,Private room,Private,2,1.0,1.0,Khlong San,0,13.724933173779291,100.49892600702744,0.0,Novice,100.0,100.0,2024-09-11,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,0,1,0,1,0
1590.0,795.0,Affordable,2,348,0,Private room in rental unit,Private room,Private,2,1.0,1.0,Khlong San,0,13.73299,100.50344,0.0,Expert,99.0,94.0,2015-11-08,2024-12-09,2024-12-09,5.0,5.0,Excellent,1,1.0,161.0,5.0,5.0,5.0,161,1,0,1,0,0,0
2857.0,952.3333333333334,Affordable,10,365,0,Entire rental unit,Entire home/apt,Entire,3,1.0,1.0,Khlong Toei,1,13.734418393071916,100.55594939873517,0.0,Intermediate,46.0,56.0,2023-11-29,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,0,1
640.0,320.0,Budget,1,358,0,Private room in rental unit,Private room,Private,2,1.0,1.0,Yan na wa,0,13.6807033,100.5303311,0.0,Expert,100.0,86.0,2022-07-21,2024-12-08,2024-12-08,5.0,4.0,Fair,1,1.0,162.0,3.0,4.0,2.0,162,1,0,1,0,0,0
2000.0,333.3333333333333,Affordable,1,365,0,Entire home,Entire home/apt,Entire,6,3.0,3.0,Bang Na,0,13.658955569985777,100.61843339700528,0.0,Novice,50.0,99.0,2024-12-03,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,0,1,0,0,0,1
80000.0,8000.0,Luxury,1,365,1,Entire home,Entire home/apt,Entire,10,5.0,5.0,Vadhana,1,13.7351362,100.5925213,0.0,Novice,100.0,77.0,2024-09-10,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,0,1
650.0,325.0,Budget,15,347,0,Private room in rental unit,Private room,Private,2,1.0,1.0,Huai Khwang,1,13.751663155423602,100.57673172424444,0.0,Intermediate,88.0,53.0,2023-05-24,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,0,1,0,0,0
3040.0,1520.0,Standard,1,354,1,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Khlong Toei,1,13.7248423,100.577551,1.0,Intermediate,100.0,100.0,2023-08-21,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,0,1
1000.0,500.0,Budget,3,354,1,Private room in rental unit,Private room,Private,2,1.0,1.0,Phra Khanong,0,13.686656402613568,100.60237791348348,,Expert,98.0,100.0,2017-03-19,2024-12-09,2024-12-09,5.0,5.0,Excellent,1,1.0,161.0,5.0,5.0,5.0,161,1,1,1,0,0,1
3357.0,839.25,Standard,7,356,0,Entire loft,Entire home/apt,Entire,4,2.0,2.0,Huai Khwang,1,13.7552669,100.5760193,0.0,Intermediate,100.0,81.0,2024-05-14,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,0,1
3625.0,1812.5,Standard,1,361,1,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Vadhana,1,13.7373496,100.5833581,1.0,Intermediate,100.0,100.0,2023-08-21,2024-12-10,2024-12-10,5.0,5.0,Excellent,1,1.0,160.0,5.0,5.0,5.0,160,1,1,1,0,1,1
1550.0,775.0,Affordable,1,356,0,Entire condo,Entire home/apt,Entire,2,1.0,1.0,Vadhana,1,13.737343035447031,100.5862689649815,0.0,Expert,99.0,99.0,2016-05-18,2024-12-08,2024-12-08,5.0,5.0,Excellent,1,1.0,162.0,5.0,5.0,4.0,162,1,1,1,0,1,0
1650.0,825.0,Affordable,1,359,0,Entire condo,Entire home/apt,Entire,2,1.0,1.0,Vadhana,1,13.735607845989826,100.58649337037414,0.0,Expert,99.0,99.0,2016-05-18,2024-12-10,2024-12-13,4.5,5.0,Excellent,2,2.0,157.0,5.0,5.0,4.5,160,1,1,1,0,1,0
665.0,332.5,Budget,180,359,0,Private room in rental unit,Private room,Private,2,1.0,1.0,Bang Kapi,0,13.763622751334328,100.64059808850288,0.0,Expert,94.0,60.0,2015-06-21,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,0,1,1,0,0,1
1814.0,907.0,Affordable,7,365,0,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Suanluang,0,13.73855,100.64302,0.0,Intermediate,100.0,20.0,2024-02-04,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,0,1
2000.0,500.0,Affordable,1,355,0,Entire home,Entire home/apt,Entire,4,2.0,2.0,Pra Wet,0,13.666188561974527,100.68439822643997,0.0,Expert,100.0,99.0,2016-01-08,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,0,1
2800.0,1400.0,Affordable,4,357,0,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Huai Khwang,1,13.7561839,100.5682693,0.0,Intermediate,91.0,91.0,2023-08-25,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,0,1
1034.0,517.0,Affordable,1,52,1,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Huai Khwang,1,13.75429813240342,100.57534400452268,1.0,Expert,100.0,100.0,2015-02-14,2024-12-19,2024-12-19,5.0,5.0,Excellent,1,1.0,151.0,5.0,5.0,5.0,151,1,1,1,0,1,1
3429.0,857.25,Standard,7,342,0,Entire condo,Entire home/apt,Entire,4,2.0,2.0,Huai Khwang,1,13.7570969,100.5684863,0.0,Intermediate,100.0,81.0,2024-05-14,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,0,1
3414.0,853.5,Standard,5,353,0,Entire rental unit,Entire home/apt,Entire,4,2.0,2.0,Huai Khwang,1,13.75737215760418,100.56858915602562,0.0,Intermediate,14.0,33.0,2024-02-20,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,0,1
3765.0,941.25,Standard,1,357,1,Entire condo,Entire home/apt,Entire,4,1.0,2.0,Khlong Toei,1,13.73800010288564,100.55318005952456,,Expert,100.0,99.0,2014-01-18,2024-12-05,2024-12-05,4.0,4.0,Fair,1,1.0,165.0,5.0,5.0,4.0,165,1,1,1,0,0,1
784.0,196.0,Budget,1,337,0,Private room in home,Private room,Private,4,2.0,4.0,Huai Khwang,1,13.771283642948408,100.57463827987148,0.0,Expert,100.0,99.0,2015-03-04,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,0,0
440.0,440.0,Budget,1,361,0,Entire rental unit,Entire home/apt,Entire,1,1.0,1.0,Khlong Toei,1,13.71491,100.58881,0.0,Novice,57.0,50.0,2024-12-02,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,0,0,0,0,0,0
3500.0,875.0,Standard,25,52,1,Entire rental unit,Entire home/apt,Entire,4,2.0,2.0,Vadhana,1,13.74107,100.55896,,Expert,100.0,98.0,2017-11-07,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,1,1
943.0,471.5,Budget,1,348,1,Entire condo,Entire home/apt,Entire,2,0.0,1.0,Thon buri,0,13.70896,100.47883,0.0,Novice,100.0,100.0,2024-12-02,2024-12-15,2024-12-15,5.0,5.0,Excellent,1,1.0,155.0,5.0,5.0,5.0,155,1,1,1,0,1,0
1253.0,626.5,Affordable,5,340,0,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Phra Khanong,0,13.6919948,100.6082276,0.0,Expert,100.0,100.0,2017-01-11,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,0,1
2914.0,1457.0,Affordable,5,154,1,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Khlong Toei,1,13.73650339557873,100.55879909799168,0.0,Expert,100.0,100.0,2016-03-09,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,1,1
1814.0,907.0,Affordable,7,365,0,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Suanluang,0,13.738796076303158,100.64341935228973,0.0,Intermediate,100.0,20.0,2024-02-04,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,0,1
1657.0,828.5,Affordable,7,365,0,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Suanluang,0,13.73837,100.64176,0.0,Intermediate,100.0,20.0,2024-02-04,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,0,1
1714.0,857.0,Affordable,7,358,0,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Suanluang,0,13.7245,100.64297,0.0,Novice,100.0,57.0,2024-09-20,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,0,1
1657.0,828.5,Affordable,7,365,0,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Suanluang,0,13.7387640802034,100.64211619532566,0.0,Intermediate,100.0,20.0,2024-02-04,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,0,1
1657.0,828.5,Affordable,7,365,0,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Suanluang,0,13.738488828009594,100.64198892413204,0.0,Intermediate,100.0,20.0,2024-02-04,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,0,1
1257.0,628.5,Affordable,20,333,1,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Huai Khwang,1,13.75586856464317,100.56887286350764,0.0,Expert,100.0,100.0,2015-12-25,2024-12-06,2024-12-23,5.0,4.75,Good,4,4.0,147.0,4.75,5.0,5.0,164,1,1,1,0,0,1
2320.0,773.3333333333334,Affordable,5,360,0,Entire rental unit,Entire home/apt,Entire,3,1.0,1.0,Vadhana,1,13.72709771837477,100.57829260370484,1.0,Intermediate,98.0,88.0,2022-10-06,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,0,1
6491.0,927.2857142857143,Premium,1,176,0,Entire rental unit,Entire home/apt,Entire,7,3.0,4.0,Khlong Toei,1,13.7359371,100.5589749,0.0,Expert,100.0,60.0,2016-08-23,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,0,0,0,1
917.0,229.25,Budget,1,350,0,Private room in rental unit,Private room,Private,4,2.0,1.0,Bang Sue,0,13.8273187,100.5382225,0.0,Expert,97.0,44.0,2019-02-01,2024-12-22,2024-12-22,5.0,5.0,Excellent,1,1.0,148.0,4.0,5.0,4.0,148,1,1,1,0,0,1
3017.0,1005.6666666666666,Standard,1,361,0,Entire rental unit,Entire home/apt,Entire,3,1.0,1.0,Vadhana,1,13.72602796223674,100.57892646374164,1.0,Intermediate,98.0,88.0,2022-10-06,2024-12-23,2024-12-23,2.0,2.0,Poor,1,1.0,147.0,4.0,2.0,4.0,147,1,1,1,0,0,1
